Township,Date,Temp-Min,Temp-Max
T056R08W6,2012-09-07,6.06,20.32
T056R08W6,2012-09-08,4.68,25.85
T056R08W6,2012-09-09,4.99,22.61
T056R08W6,2012-09-10,2.06,11.61
T056R08W6,2012-09-11,0.60,9.49
T056R08W6,2012-09-12,2.06,12.17
T056R08W6,2012-09-13,7.27,21.23
T056R08W6,2012-09-14,3.08,18.77
T056R08W6,2012-09-15,-2.16,16.23
T056R08W6,2012-09-16,-3.02,17.06
T056R08W6,2012-09-17,5.24,24.02
T056R08W6,2012-09-18,4.48,19.01
T056R08W6,2012-09-19,-0.62,22.88
T056R08W6,2012-09-20,4.02,25.94
T056R08W6,2012-09-21,1.40,26.21
T056R08W6,2012-09-22,2.19,24.20
T056R08W6,2012-09-23,2.12,25.06
T056R08W6,2012-09-24,0.66,22.39
T056R08W6,2012-09-25,1.26,12.09
T056R08W6,2012-09-26,-0.15,17.77
T056R08W6,2012-09-27,-1.02,22.10
T056R08W6,2012-09-28,2.42,20.62
T056R08W6,2012-09-29,2.23,11.85
T056R08W6,2012-09-30,3.99,12.08
T056R08W6,2012-10-01,3.37,16.44
T056R08W6,2012-10-02,-1.41,4.52
T056R08W6,2012-10-03,-4.18,6.90
T056R08W6,2012-10-04,-7.98,7.58
T056R08W6,2012-10-05,-7.98,11.37
T056R08W6,2012-10-06,1.01,17.31
T056R08W6,2012-10-07,3.17,11.28
T056R08W6,2012-10-08,2.18,8.36
T056R08W6,2012-10-09,-0.97,16.24
T056R08W6,2012-10-10,-6.20,4.72
T056R08W6,2012-10-11,-7.33,2.32
T056R08W6,2012-10-12,-2.01,9.80
T056R08W6,2012-10-13,0.78,11.82
T056R08W6,2012-10-14,0.33,13.63
T056R08W6,2012-10-15,1.44,10.63
T056R08W6,2012-10-16,-0.75,6.43
T056R08W6,2012-10-17,-2.72,4.02
T056R08W6,2012-10-18,-2.33,9.38
T056R08W6,2012-10-19,-2.14,7.67
T056R08W6,2012-10-20,-8.13,-2.15
T056R08W6,2012-10-21,-9.86,-5.69
T056R08W6,2012-10-22,-10.13,-3.72
T056R08W6,2012-10-23,-9.49,-6.23
T056R08W6,2012-10-24,-10.54,-4.81
T056R08W6,2012-10-25,-9.12,-5.37
T056R08W6,2012-10-26,-10.58,-4.66
T056R08W6,2012-10-27,-9.59,-3.47
T056R08W6,2012-10-28,-11.98,-7.88
T056R08W6,2012-10-29,-13.93,-9.62
T056R08W6,2012-10-30,-16.27,-3.05
T056R08W6,2012-10-31,-16.85,-3.20
T056R08W6,2012-11-01,-5.57,1.52
T056R08W6,2012-11-02,-4.38,1.37
T056R08W6,2012-11-03,-5.18,6.51
T056R08W6,2012-11-04,-3.96,8.91
T056R08W6,2012-11-05,0.60,7.24
T056R08W6,2012-11-06,-2.83,2.58
T056R08W6,2012-11-07,-8.22,-0.24
T056R08W6,2012-11-08,-13.48,-7.50
T056R08W6,2012-11-09,-19.07,-12.21
T056R08W6,2012-11-10,-25.16,-6.18
T056R08W6,2012-11-11,-18.52,-1.50
T056R08W6,2012-11-12,-8.19,1.45
T056R08W6,2012-11-13,-4.19,3.21
T056R08W6,2012-11-14,-2.82,2.46
T056R08W6,2012-11-15,-4.10,5.75
T056R08W6,2012-11-16,-8.54,2.31
T056R08W6,2012-11-17,-12.31,2.78
T056R08W6,2012-11-18,-12.96,2.71
T056R08W6,2012-11-19,-18.12,-10.23
T056R08W6,2012-11-20,-23.89,-13.94
T056R08W6,2012-11-21,-21.01,-15.83
T056R08W6,2012-11-22,-22.52,-4.38
T056R08W6,2012-11-23,-9.38,3.03
T056R08W6,2012-11-24,-10.57,-1.72
T056R08W6,2012-11-25,-9.09,0.34
T056R08W6,2012-11-26,-9.99,-1.06
T056R08W6,2012-11-27,-15.11,-1.61
T056R08W6,2012-11-28,-17.53,-6.17
T056R08W6,2012-11-29,-21.53,-15.35
T056R08W6,2012-11-30,-20.82,-16.75
T056R08W6,2012-12-01,-22.32,-17.43
T056R08W6,2012-12-02,-23.28,-17.33
T056R08W6,2012-12-03,-21.96,-5.60
T056R08W6,2012-12-04,-14.42,1.15
T056R08W6,2012-12-05,-11.96,-2.44
T056R08W6,2012-12-06,-14.05,-5.05
T056R08W6,2012-12-07,-19.13,-5.15
T056R08W6,2012-12-08,-25.05,-11.34
T056R08W6,2012-12-09,-20.75,-1.33
T056R08W6,2012-12-10,-4.45,1.86
T056R08W6,2012-12-11,-9.75,1.95
T056R08W6,2012-12-12,-17.86,-5.17
T056R08W6,2012-12-13,-9.58,0.60
T056R08W6,2012-12-14,-12.81,-2.56
T056R08W6,2012-12-15,-16.94,-2.25
T056R08W6,2012-12-16,-16.75,-2.54
T056R08W6,2012-12-17,-20.72,-10.28
T056R08W6,2012-12-18,-23.59,-7.36
T056R08W6,2012-12-19,-22.80,-9.68
T056R08W6,2012-12-20,-21.18,-13.13
T056R08W6,2012-12-21,-25.65,-20.25
T056R08W6,2012-12-22,-27.12,-22.80
T056R08W6,2012-12-23,-25.15,-19.91
T056R08W6,2012-12-24,-27.35,-17.00
T056R08W6,2012-12-25,-30.45,-22.36
T056R08W6,2012-12-26,-30.06,-17.80
T056R08W6,2012-12-27,-22.15,-5.28
T056R08W6,2012-12-28,-8.80,0.04
T056R08W6,2012-12-29,-10.05,-0.58
T056R08W6,2012-12-30,-11.00,-1.62
T056R08W6,2012-12-31,-4.94,3.14
T056R08W6,2013-01-01,-10.09,-0.83
T056R08W6,2013-01-02,-13.71,1.97
T056R08W6,2013-01-03,-11.34,2.87
T056R08W6,2013-01-04,-12.15,1.53
T056R08W6,2013-01-05,-12.23,-1.39
T056R08W6,2013-01-06,-9.34,0.03
T056R08W6,2013-01-07,-13.17,0.02
T056R08W6,2013-01-08,-8.77,-2.37
T056R08W6,2013-01-09,-11.51,-6.85
T056R08W6,2013-01-10,-22.81,-9.30
T056R08W6,2013-01-11,-26.69,-9.68
T056R08W6,2013-01-12,-20.52,-9.00
T056R08W6,2013-01-13,-17.00,-5.87
T056R08W6,2013-01-14,-8.53,3.66
T056R08W6,2013-01-15,4.28,6.95
T056R08W6,2013-01-16,1.18,4.20
T056R08W6,2013-01-17,1.38,7.15
T056R08W6,2013-01-18,-6.55,3.98
T056R08W6,2013-01-19,-17.86,0.81
T056R08W6,2013-01-20,-21.37,-7.34
T056R08W6,2013-01-21,-10.08,5.81
T056R08W6,2013-01-22,-13.29,-5.02
T056R08W6,2013-01-23,-12.82,-5.69
T056R08W6,2013-01-24,-8.31,0.96
T056R08W6,2013-01-25,-9.89,1.88
T056R08W6,2013-01-26,-13.75,-1.19
T056R08W6,2013-01-27,-14.21,-0.64
T056R08W6,2013-01-28,-24.74,-8.31
T056R08W6,2013-01-29,-31.94,-6.49
T056R08W6,2013-01-30,-16.83,-4.19
T056R08W6,2013-01-31,-7.39,4.42
T056R08W6,2013-02-01,-0.28,4.62
T056R08W6,2013-02-02,-0.76,6.25
T056R08W6,2013-02-03,-0.74,3.89
T056R08W6,2013-02-04,-8.99,1.27
T056R08W6,2013-02-05,-11.80,-1.09
T056R08W6,2013-02-06,-10.64,2.94
T056R08W6,2013-02-07,-14.07,2.72
T056R08W6,2013-02-08,-7.85,2.49
T056R08W6,2013-02-09,-8.26,2.14
T056R08W6,2013-02-10,-12.40,6.35
T056R08W6,2013-02-11,-0.38,3.24
T056R08W6,2013-02-12,-1.84,3.87
T056R08W6,2013-02-13,-7.31,0.12
T056R08W6,2013-02-14,-9.99,1.11
T056R08W6,2013-02-15,-0.48,7.07
T056R08W6,2013-02-16,-2.70,6.08
T056R08W6,2013-02-17,-11.96,0.08
T056R08W6,2013-02-18,-16.20,-1.07
T056R08W6,2013-02-19,-12.52,-1.60
T056R08W6,2013-02-20,-19.41,-1.64
T056R08W6,2013-02-21,-9.71,1.81
T056R08W6,2013-02-22,-11.54,2.18
T056R08W6,2013-02-23,-10.58,0.76
T056R08W6,2013-02-24,-6.17,4.12
T056R08W6,2013-02-25,-6.97,-1.55
T056R08W6,2013-02-26,-12.08,1.12
T056R08W6,2013-02-27,-11.22,1.76
T056R08W6,2013-02-28,-7.04,3.40
T056R08W6,2013-03-01,-4.90,2.94
T056R08W6,2013-03-02,-3.99,2.56
T056R08W6,2013-03-03,-10.11,-0.26
T056R08W6,2013-03-04,-14.61,-0.64
T056R08W6,2013-03-05,-20.36,4.25
T056R08W6,2013-03-06,-22.22,-1.00
T056R08W6,2013-03-07,-14.18,1.57
T056R08W6,2013-03-08,-12.04,3.16
T056R08W6,2013-03-09,-9.13,7.03
T056R08W6,2013-03-10,-5.51,2.64
T056R08W6,2013-03-11,-10.71,-0.16
T056R08W6,2013-03-12,-14.72,2.69
T056R08W6,2013-03-13,-15.58,-5.52
T056R08W6,2013-03-14,-17.49,-11.74
T056R08W6,2013-03-15,-18.03,-6.29
T056R08W6,2013-03-16,-18.33,-8.77
T056R08W6,2013-03-17,-20.32,-2.48
T056R08W6,2013-03-18,-16.59,-3.83
T056R08W6,2013-03-19,-14.61,3.57
T056R08W6,2013-03-20,-12.35,8.15
T056R08W6,2013-03-21,-14.56,-0.91
T056R08W6,2013-03-22,-20.07,-0.73
T056R08W6,2013-03-23,-21.80,-0.28
T056R08W6,2013-03-24,-21.42,4.56
T056R08W6,2013-03-25,-16.24,6.33
T056R08W6,2013-03-26,-10.40,8.57
T056R08W6,2013-03-27,-6.68,8.82
T056R08W6,2013-03-28,-9.35,9.97
T056R08W6,2013-03-29,-3.18,8.33
T056R08W6,2013-03-30,-4.08,9.77
T056R08W6,2013-03-31,-4.16,11.29
T056R08W6,2013-04-01,-8.16,14.01
T056R08W6,2013-04-02,-1.64,9.25
T056R08W6,2013-04-03,-6.81,5.23
T056R08W6,2013-04-04,-7.58,7.55
T056R08W6,2013-04-05,-13.53,-3.77
T056R08W6,2013-04-06,-13.66,-1.68
T056R08W6,2013-04-07,-8.14,-2.21
T056R08W6,2013-04-08,-10.95,0.47
T056R08W6,2013-04-09,-15.81,7.76
T056R08W6,2013-04-10,-1.53,7.26
T056R08W6,2013-04-11,-5.52,2.51
T056R08W6,2013-04-12,-10.32,3.70
T056R08W6,2013-04-13,-5.70,-0.26
T056R08W6,2013-04-14,-6.53,0.55
T056R08W6,2013-04-15,-6.51,-0.49
T056R08W6,2013-04-16,-13.12,5.34
T056R08W6,2013-04-17,-12.91,6.56
T056R08W6,2013-04-18,0.41,8.49
T056R08W6,2013-04-19,-0.53,7.72
T056R08W6,2013-04-20,-9.45,1.14
T056R08W6,2013-04-21,-13.59,2.33
T056R08W6,2013-04-22,-9.96,7.16
T056R08W6,2013-04-23,-2.47,8.08
T056R08W6,2013-04-24,-2.78,7.83
T056R08W6,2013-04-25,3.29,10.78
T056R08W6,2013-04-26,3.30,10.61
T056R08W6,2013-04-27,-1.84,7.02
T056R08W6,2013-04-28,-3.73,6.75
T056R08W6,2013-04-29,-9.47,0.98
T056R08W6,2013-04-30,-9.93,0.85
T056R08W6,2013-05-01,-6.81,7.42
T056R08W6,2013-05-02,2.34,9.64
T056R08W6,2013-05-03,-0.12,13.79
T056R08W6,2013-05-04,-0.99,18.29
T056R08W6,2013-05-05,1.51,23.80
T056R08W6,2013-05-06,-0.90,23.59
T056R08W6,2013-05-07,-0.83,18.06
T056R08W6,2013-05-08,-1.22,20.21
T056R08W6,2013-05-09,-1.43,20.79
T056R08W6,2013-05-10,-0.30,18.39
T056R08W6,2013-05-11,2.74,23.66
T056R08W6,2013-05-12,5.89,18.94
T056R08W6,2013-05-13,2.62,14.80
T056R08W6,2013-05-14,2.88,13.72
T056R08W6,2013-05-15,-0.62,11.75
T056R08W6,2013-05-16,-1.47,14.96
T056R08W6,2013-05-17,-1.46,17.38
T056R08W6,2013-05-18,-0.63,17.42
T056R08W6,2013-05-19,1.38,14.89
T056R08W6,2013-05-20,-1.45,15.50
T056R08W6,2013-05-21,1.13,11.51
T056R08W6,2013-05-22,0.81,15.88
T056R08W6,2013-05-23,1.76,16.59
T056R08W6,2013-05-24,3.11,7.02
T056R08W6,2013-05-25,2.44,8.53
T056R08W6,2013-05-26,2.53,10.64
T056R08W6,2013-05-27,1.28,16.23
T056R08W6,2013-05-28,1.44,15.42
T056R08W6,2013-05-29,2.83,13.21
T056R08W6,2013-05-30,4.35,12.63
T056R08W6,2013-05-31,4.01,10.81
T056R08W6,2013-06-01,1.80,14.40
T056R08W6,2013-06-02,3.45,10.38
T056R08W6,2013-06-03,4.70,9.88
T056R08W6,2013-06-04,3.57,19.08
T056R08W6,2013-06-05,4.60,12.59
T056R08W6,2013-06-06,2.66,17.36
T056R08W6,2013-06-07,4.95,14.30
T056R08W6,2013-06-08,3.05,12.15
T056R08W6,2013-06-09,-0.23,9.60
T056R08W6,2013-06-10,2.07,8.86
T056R08W6,2013-06-11,2.85,10.63
T056R08W6,2013-06-12,4.54,7.95
T056R08W6,2013-06-13,3.50,9.83
T056R08W6,2013-06-14,4.75,11.69
T056R08W6,2013-06-15,5.87,12.45
T056R08W6,2013-06-16,5.77,13.86
T056R08W6,2013-06-17,3.19,17.88
T056R08W6,2013-06-18,4.93,14.62
T056R08W6,2013-06-19,8.03,10.50
T056R08W6,2013-06-20,7.39,13.11
T056R08W6,2013-06-21,4.68,17.82
T056R08W6,2013-06-22,4.19,21.04
T056R08W6,2013-06-23,5.28,20.74
T056R08W6,2013-06-24,6.03,18.87
T056R08W6,2013-06-25,6.18,15.18
T056R08W6,2013-06-26,5.51,18.48
T056R08W6,2013-06-27,6.22,20.01
T056R08W6,2013-06-28,5.85,22.70
T056R08W6,2013-06-29,11.55,23.65
T056R08W6,2013-06-30,8.68,25.87
T056R08W6,2013-07-01,9.91,30.35
T056R08W6,2013-07-02,10.76,21.54
T056R08W6,2013-07-03,7.48,21.36
T056R08W6,2013-07-04,3.78,18.73
T056R08W6,2013-07-05,2.46,13.43
T056R08W6,2013-07-06,4.52,9.94
T056R08W6,2013-07-07,6.32,18.21
T056R08W6,2013-07-08,5.07,21.96
T056R08W6,2013-07-09,7.33,20.96
T056R08W6,2013-07-10,6.23,18.25
T056R08W6,2013-07-11,3.71,11.03
T056R08W6,2013-07-12,3.40,12.05
T056R08W6,2013-07-13,0.57,8.71
T056R08W6,2013-07-14,3.12,7.91
T056R08W6,2013-07-15,2.85,16.93
T056R08W6,2013-07-16,4.48,22.07
T056R08W6,2013-07-17,5.36,24.06
T056R08W6,2013-07-18,10.12,24.13
T056R08W6,2013-07-19,7.56,20.88
T056R08W6,2013-07-20,6.62,22.77
T056R08W6,2013-07-21,6.34,22.84
T056R08W6,2013-07-22,9.39,20.80
T056R08W6,2013-07-23,5.73,20.75
T056R08W6,2013-07-24,7.40,21.82
T056R08W6,2013-07-25,8.84,22.67
T056R08W6,2013-07-26,6.53,20.48
T056R08W6,2013-07-27,4.32,13.92
T056R08W6,2013-07-28,4.15,10.44
T056R08W6,2013-07-29,3.98,12.01
T056R08W6,2013-07-30,4.03,19.48
T056R08W6,2013-07-31,6.85,21.25
T056R08W6,2013-08-01,7.24,22.61
T056R08W6,2013-08-02,6.67,23.32
T056R08W6,2013-08-03,7.75,19.47
T056R08W6,2013-08-04,8.00,18.12
T056R08W6,2013-08-05,6.16,22.88
T056R08W6,2013-08-06,7.96,20.11
T056R08W6,2013-08-07,7.26,16.06
T056R08W6,2013-08-08,8.41,16.85
T056R08W6,2013-08-09,9.60,22.52
T056R08W6,2013-08-10,8.30,25.23
T056R08W6,2013-08-11,8.83,23.00
T056R08W6,2013-08-12,9.02,20.58
T056R08W6,2013-08-13,8.57,21.38
T056R08W6,2013-08-14,7.25,22.41
T056R08W6,2013-08-15,9.50,21.56
T056R08W6,2013-08-16,9.05,19.20
T056R08W6,2013-08-17,6.85,17.68
T056R08W6,2013-08-18,5.29,14.85
T056R08W6,2013-08-19,1.23,14.48
T056R08W6,2013-08-20,4.53,12.43
T056R08W6,2013-08-21,4.44,18.52
T056R08W6,2013-08-22,5.67,22.55
T056R08W6,2013-08-23,6.36,22.54
T056R08W6,2013-08-24,6.18,18.85
T056R08W6,2013-08-25,5.42,16.60
T056R08W6,2013-08-26,3.58,13.61
T056R08W6,2013-08-27,4.90,17.21
T056R08W6,2013-08-28,4.06,17.55
T056R08W6,2013-08-29,5.94,17.02
T056R08W6,2013-08-30,8.55,15.29
T056R08W6,2013-08-31,6.33,19.68
T056R08W6,2013-09-01,3.95,22.56
T056R08W6,2013-09-02,6.82,23.52
T056R08W6,2013-09-03,6.91,25.45
T056R08W6,2013-09-04,8.21,23.58
T056R08W6,2013-09-05,5.63,23.56
T056R08W6,2013-09-06,9.47,15.85
T056R08W6,2013-09-07,9.73,23.04
T056R08W6,2013-09-08,7.19,24.75
T056R08W6,2013-09-09,6.47,20.80
T056R08W6,2013-09-10,4.33,22.39
T056R08W6,2013-09-11,4.33,27.27
T056R08W6,2013-09-12,6.41,30.45
T056R08W6,2013-09-13,7.03,25.83
T056R08W6,2013-09-14,5.46,24.07
T056R08W6,2013-09-15,6.65,27.32
T056R08W6,2013-09-16,9.18,18.62
T056R08W6,2013-09-17,1.09,14.28
T056R08W6,2013-09-18,-1.42,13.12
T056R08W6,2013-09-19,-2.44,18.07
T056R08W6,2013-09-20,0.57,20.72
T056R08W6,2013-09-21,1.92,13.67
T056R08W6,2013-09-22,-1.53,13.32
T056R08W6,2013-09-23,-0.89,9.67
T056R08W6,2013-09-24,-3.81,9.91
T056R08W6,2013-09-25,-6.80,7.57
T056R08W6,2013-09-26,-2.84,11.75
T056R08W6,2013-09-27,-1.85,9.68
T056R08W6,2013-09-28,-2.36,11.61
T056R08W6,2013-09-29,-0.35,12.02
T056R08W6,2013-09-30,-0.96,8.49
T056R08W6,2013-10-01,-4.31,6.95
T056R08W6,2013-10-02,-0.15,4.62
T056R08W6,2013-10-03,-3.53,9.22
T056R08W6,2013-10-04,-5.38,11.92
T056R08W6,2013-10-05,2.68,10.30
T056R08W6,2013-10-06,2.08,10.53
T056R08W6,2013-10-07,0.62,12.66
T056R08W6,2013-10-08,-2.44,5.45
T056R08W6,2013-10-09,-5.12,7.92
T056R08W6,2013-10-10,-1.73,6.14
T056R08W6,2013-10-11,-5.26,6.20
T056R08W6,2013-10-12,-2.29,3.25
T056R08W6,2013-10-13,-1.98,8.55
T056R08W6,2013-10-14,-4.73,12.92
T056R08W6,2013-10-15,1.02,9.91
T056R08W6,2013-10-16,-3.26,8.78
T056R08W6,2013-10-17,-3.57,11.38
T056R08W6,2013-10-18,-1.07,15.29
T056R08W6,2013-10-19,1.90,11.43
T056R08W6,2013-10-20,1.96,15.16
T056R08W6,2013-10-21,6.93,15.62
T056R08W6,2013-10-22,4.61,11.74
T056R08W6,2013-10-23,0.51,13.43
T056R08W6,2013-10-24,-0.99,19.25
T056R08W6,2013-10-25,-4.23,15.79
T056R08W6,2013-10-26,2.44,12.86
T056R08W6,2013-10-27,-5.86,5.04
T056R08W6,2013-10-28,-11.92,2.27
T056R08W6,2013-10-29,-7.48,11.21
T056R08W6,2013-10-30,0.24,9.06
T056R08W6,2013-10-31,0.83,7.12
T056R08W6,2013-11-01,-2.24,6.31
T056R08W6,2013-11-02,-5.52,-1.34
T056R08W6,2013-11-03,-12.05,-3.86
T056R08W6,2013-11-04,-20.96,-0.58
T056R08W6,2013-11-05,-14.75,1.71
T056R08W6,2013-11-06,-6.78,3.21
T056R08W6,2013-11-07,-9.66,-2.12
T056R08W6,2013-11-08,-7.24,0.87
T056R08W6,2013-11-09,-12.24,-4.36
T056R08W6,2013-11-10,-17.76,-0.83
T056R08W6,2013-11-11,-16.48,3.08
T056R08W6,2013-11-12,-7.30,10.12
T056R08W6,2013-11-13,-0.34,6.32
T056R08W6,2013-11-14,-0.42,3.29
T056R08W6,2013-11-15,-7.97,1.28
T056R08W6,2013-11-16,-16.24,-8.80
T056R08W6,2013-11-17,-22.37,-13.29
T056R08W6,2013-11-18,-20.50,-15.54
T056R08W6,2013-11-19,-29.97,-18.26
T056R08W6,2013-11-20,-32.81,-9.03
T056R08W6,2013-11-21,-10.59,-2.03
T056R08W6,2013-11-22,-4.83,2.57
T056R08W6,2013-11-23,-5.46,7.30
T056R08W6,2013-11-24,-4.17,4.72
T056R08W6,2013-11-25,-4.92,3.86
T056R08W6,2013-11-26,-3.50,4.00
T056R08W6,2013-11-27,-7.62,2.15
T056R08W6,2013-11-28,-5.20,7.28
T056R08W6,2013-11-29,-2.21,3.95
T056R08W6,2013-11-30,-3.90,4.86
T056R08W6,2013-12-01,-19.26,-2.13
T056R08W6,2013-12-02,-21.67,-19.02
T056R08W6,2013-12-03,-23.41,-13.15
T056R08W6,2013-12-04,-29.72,-15.58
T056R08W6,2013-12-05,-31.40,-20.33
T056R08W6,2013-12-06,-36.16,-19.62
T056R08W6,2013-12-07,-33.68,-13.29
T056R08W6,2013-12-08,-13.54,-4.92
T056R08W6,2013-12-09,-6.67,-3.16
T056R08W6,2013-12-10,-15.56,-3.46
T056R08W6,2013-12-11,-13.46,-0.42
T056R08W6,2013-12-12,-19.54,-14.50
T056R08W6,2013-12-13,-19.71,-1.60
T056R08W6,2013-12-14,-1.01,5.88
T056R08W6,2013-12-15,-2.28,4.42
T056R08W6,2013-12-16,-5.92,-0.78
T056R08W6,2013-12-17,-10.15,4.25
T056R08W6,2013-12-18,-26.32,-10.47
T056R08W6,2013-12-19,-27.30,-7.16
T056R08W6,2013-12-20,-10.91,-6.72
T056R08W6,2013-12-21,-21.77,-8.37
T056R08W6,2013-12-22,-25.04,3.12
T056R08W6,2013-12-23,-2.67,5.93
T056R08W6,2013-12-24,-2.75,-0.27
T056R08W6,2013-12-25,-1.68,5.04
T056R08W6,2013-12-26,2.50,7.08
T056R08W6,2013-12-27,-20.21,5.26
T056R08W6,2013-12-28,-19.68,-8.02
T056R08W6,2013-12-29,-10.31,1.81
T056R08W6,2013-12-30,-15.15,-10.47
T056R08W6,2013-12-31,-14.87,-0.46
T056R08W6,2014-01-01,-9.19,4.23
T056R08W6,2014-01-02,-2.30,5.12
T056R08W6,2014-01-03,-15.98,-2.33
T056R08W6,2014-01-04,-27.77,-15.63
T056R08W6,2014-01-05,-31.22,-6.52
T056R08W6,2014-01-06,-7.72,2.76
T056R08W6,2014-01-07,-7.32,-0.72
T056R08W6,2014-01-08,-6.25,2.85
T056R08W6,2014-01-09,-9.87,-0.05
T056R08W6,2014-01-10,-8.57,-1.87
T056R08W6,2014-01-11,-9.23,-0.43
T056R08W6,2014-01-12,-11.19,0.31
T056R08W6,2014-01-13,-3.61,0.90
T056R08W6,2014-01-14,-3.00,7.79
T056R08W6,2014-01-15,0.29,6.21
T056R08W6,2014-01-16,1.35,7.66
T056R08W6,2014-01-17,0.16,7.71
T056R08W6,2014-01-18,-3.75,11.99
T056R08W6,2014-01-19,-7.75,2.87
T056R08W6,2014-01-20,-10.44,4.79
T056R08W6,2014-01-21,-1.45,3.63
T056R08W6,2014-01-22,-2.75,6.54
T056R08W6,2014-01-23,0.17,7.41
T056R08W6,2014-01-24,4.72,12.02
T056R08W6,2014-01-25,-0.92,11.11
T056R08W6,2014-01-26,-13.34,2.56
T056R08W6,2014-01-27,-17.66,-0.94
T056R08W6,2014-01-28,-12.42,6.47
T056R08W6,2014-01-29,-16.56,-0.45
T056R08W6,2014-01-30,-24.10,-9.73
T056R08W6,2014-01-31,-20.44,-8.39
T056R08W6,2014-02-01,-24.26,-7.69
T056R08W6,2014-02-02,-15.61,-8.99
T056R08W6,2014-02-03,-23.28,-15.44
T056R08W6,2014-02-04,-30.85,-17.17
T056R08W6,2014-02-05,-36.06,-14.33
T056R08W6,2014-02-06,-31.10,-5.37
T056R08W6,2014-02-07,-29.69,-11.58
T056R08W6,2014-02-08,-26.77,-12.67
T056R08W6,2014-02-09,-33.33,-14.07
T056R08W6,2014-02-10,-29.75,-16.16
T056R08W6,2014-02-11,-27.81,-16.09
T056R08W6,2014-02-12,-17.52,0.56
T056R08W6,2014-02-13,-12.90,1.80
T056R08W6,2014-02-14,-13.42,2.09
T056R08W6,2014-02-15,-8.40,2.42
T056R08W6,2014-02-16,-8.76,-0.71
T056R08W6,2014-02-17,-8.22,0.70
T056R08W6,2014-02-18,-6.40,1.21
T056R08W6,2014-02-19,-9.52,-1.16
T056R08W6,2014-02-20,-14.83,-1.22
T056R08W6,2014-02-21,-18.41,-9.44
T056R08W6,2014-02-22,-24.47,-13.27
T056R08W6,2014-02-23,-32.42,-14.27
T056R08W6,2014-02-24,-32.16,-4.98
T056R08W6,2014-02-25,-27.25,2.93
T056R08W6,2014-02-26,-19.72,8.38
T056R08W6,2014-02-27,-18.06,-5.42
T056R08W6,2014-02-28,-29.15,-16.54
T056R08W6,2014-03-01,-34.08,-18.59
T056R08W6,2014-03-02,-37.49,-20.68
T056R08W6,2014-03-03,-27.38,-18.25
T056R08W6,2014-03-04,-29.38,-9.69
T056R08W6,2014-03-05,-22.72,-10.85
T056R08W6,2014-03-06,-19.06,-11.10
T056R08W6,2014-03-07,-15.33,5.59
T056R08W6,2014-03-08,-1.17,6.98
T056R08W6,2014-03-09,-1.64,4.32
T056R08W6,2014-03-10,-3.53,4.03
T056R08W6,2014-03-11,-2.49,6.26
T056R08W6,2014-03-12,-1.86,9.38
T056R08W6,2014-03-13,-4.38,4.58
T056R08W6,2014-03-14,-6.19,4.66
T056R08W6,2014-03-15,-2.79,5.63
T056R08W6,2014-03-16,-2.80,5.50
T056R08W6,2014-03-17,-5.43,1.63
T056R08W6,2014-03-18,-5.35,2.92
T056R08W6,2014-03-19,-4.46,5.62
T056R08W6,2014-03-20,-13.33,-3.66
T056R08W6,2014-03-21,-16.87,-9.17
T056R08W6,2014-03-22,-20.44,-3.92
T056R08W6,2014-03-23,-17.81,-4.83
T056R08W6,2014-03-24,-19.70,-4.11
T056R08W6,2014-03-25,-13.71,-6.17
T056R08W6,2014-03-26,-14.21,-8.25
T056R08W6,2014-03-27,-21.21,-7.63
T056R08W6,2014-03-28,-21.00,5.47
T056R08W6,2014-03-29,-9.36,-2.92
T056R08W6,2014-03-30,-14.54,-7.42
T056R08W6,2014-03-31,-20.44,4.86
T056R08W6,2014-04-01,-20.10,6.13
T056R08W6,2014-04-02,-10.97,1.30
T056R08W6,2014-04-03,-14.25,4.37
T056R08W6,2014-04-04,-5.43,5.85
T056R08W6,2014-04-05,-5.17,5.58
T056R08W6,2014-04-06,-2.03,4.93
T056R08W6,2014-04-07,-0.07,9.63
T056R08W6,2014-04-08,-2.55,11.13
T056R08W6,2014-04-09,-2.26,3.20
T056R08W6,2014-04-10,-0.17,6.62
T056R08W6,2014-04-11,-7.88,6.05
T056R08W6,2014-04-12,-10.38,4.55
T056R08W6,2014-04-13,-11.52,8.99
T056R08W6,2014-04-14,-4.01,13.59
T056R08W6,2014-04-15,-4.21,4.87
T056R08W6,2014-04-16,-5.61,-0.08
T056R08W6,2014-04-17,-6.97,2.30
T056R08W6,2014-04-18,-2.49,4.99
T056R08W6,2014-04-19,-3.50,9.58
T056R08W6,2014-04-20,-2.32,9.53
T056R08W6,2014-04-21,-5.23,11.46
T056R08W6,2014-04-22,-4.10,9.28
T056R08W6,2014-04-23,-1.87,3.63
T056R08W6,2014-04-24,-7.31,8.72
T056R08W6,2014-04-25,-0.64,6.37
T056R08W6,2014-04-26,-0.86,3.84
T056R08W6,2014-04-27,-4.43,9.34
T056R08W6,2014-04-28,-2.16,8.37
T056R08W6,2014-04-29,-5.02,14.45
T056R08W6,2014-04-30,0.87,17.27
T056R08W6,2014-05-01,4.36,13.86
T056R08W6,2014-05-02,-2.55,4.56
T056R08W6,2014-05-03,-5.01,-0.31
T056R08W6,2014-05-04,-5.60,1.46
T056R08W6,2014-05-05,-10.41,6.29
T056R08W6,2014-05-06,-8.68,4.82
T056R08W6,2014-05-07,-9.15,10.01
